"DATE","HOUR_MIN","DEMAND","Max.TemperatureF","Mean.TemperatureF","Min.TemperatureF","Max.Dew.PointF","MeanDew.PointF","Min.DewpointF","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressureIn","Mean.Sea.Level.PressureIn","Min.Sea.Level.PressureIn","Max.Wind.SpeedMPH","Mean.Wind.SpeedMPH","PrecipitationIn","Events","WindDirDegrees.br."
2005-03-04,"22:00",5,86,72,57,59,56,52,88,60,35,30.06,30.02,29.98,16,6,0,"",182
2005-03-05,"6:30",0,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"6:45",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"7:00",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"7:15",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"7:30",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"7:45",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"8:00",4,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"8:15",0,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"8:30",5,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"8:45",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"9:00",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"9:15",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"9:30",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"9:45",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"10:00",5,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"10:15",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"10:30",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"10:45",6,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"11:00",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"11:15",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"11:30",6,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"11:45",10,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"12:00",8,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"12:15",4,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"12:30",6,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"12:45",9,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"13:00",9,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"13:15",14,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"13:30",14,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"13:45",10,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"14:00",12,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"14:15",5,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"14:30",9,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"14:45",8,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"15:00",11,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"15:15",5,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"15:30",7,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"15:45",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"16:00",7,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"16:15",6,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"16:30",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"16:45",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"17:00",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"17:15",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"17:30",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"17:45",9,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"18:00",4,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"18:15",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"18:30",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"18:45",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"19:00",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"19:15",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"19:30",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"19:45",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"20:00",3,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"20:15",0,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"20:30",1,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"20:45",2,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"21:00",4,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"21:15",0,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"21:30",4,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"21:45",0,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-05,"22:00",0,87,72,57,57,49,32,82,47,18,30.04,29.98,29.89,17,7,0,"",168
2005-03-06,"6:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"6:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"7:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"7:15",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"7:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"7:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"8:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"8:15",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"8:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"8:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"9:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"9:15",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"9:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"9:45",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"10:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"10:15",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"10:30",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"10:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"11:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"11:15",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"11:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"11:45",5,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"12:00",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"12:15",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"12:30",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"12:45",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"13:00",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"13:15",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"13:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"13:45",3,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"14:00",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"14:15",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"14:30",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"14:45",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"15:00",4,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"15:15",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"15:30",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"15:45",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"16:00",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"16:15",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"16:30",4,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"16:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"17:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"17:15",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"17:30",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"17:45",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"18:00",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"18:15",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"18:30",5,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"18:45",2,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"19:00",3,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"19:15",3,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"19:30",4,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"19:45",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"20:00",3,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"20:15",4,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"20:30",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"20:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"21:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"21:15",4,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"21:30",1,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"21:45",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-06,"22:00",0,73,64,55,50,44,39,67,49,31,30.06,30.02,29.95,15,4,0,"",176
2005-03-07,"6:30",4,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"6:45",2,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"7:00",3,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"7:15",7,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"7:30",12,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"7:45",18,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"8:00",25,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"8:15",16,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"8:30",17,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"8:45",18,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"9:00",20,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"9:15",17,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"9:30",14,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"9:45",16,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"10:00",19,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"10:15",20,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"10:30",24,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"10:45",37,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"11:00",32,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"11:15",37,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"11:30",31,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"11:45",37,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"12:00",31,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"12:15",41,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"12:30",46,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"12:45",45,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"13:00",54,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"13:15",53,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"13:30",75,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"13:45",54,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"14:00",50,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"14:15",70,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"14:30",43,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"14:45",35,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"15:00",31,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"15:15",33,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"15:30",45,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"15:45",32,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"16:00",37,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"16:15",44,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"16:30",35,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"16:45",41,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"17:00",38,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"17:15",52,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"17:30",48,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"17:45",59,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"18:00",66,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"18:15",100,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"18:30",115,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"18:45",136,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"19:00",100,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"19:15",90,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"19:30",71,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"19:45",70,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"20:00",69,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"20:15",55,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"20:30",50,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"20:45",42,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"21:00",20,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"21:15",22,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"21:30",18,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"21:45",14,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-07,"22:00",7,64,60,55,50,48,45,77,66,55,30.12,30.07,30.04,15,6,0,"Rain",169
2005-03-08,"6:30",5,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"6:45",3,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"7:00",1,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"7:15",8,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"7:30",6,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"7:45",11,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"8:00",18,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"8:15",6,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"8:30",12,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"8:45",20,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"9:00",20,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"9:15",27,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"9:30",22,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"9:45",22,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"10:00",32,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"10:15",26,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"10:30",18,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"10:45",23,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"11:00",29,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"11:15",41,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"11:30",31,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"11:45",43,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"12:00",45,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"12:15",52,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"12:30",42,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"12:45",48,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"13:00",45,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"13:15",65,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"13:30",51,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"13:45",48,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"14:00",43,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"14:15",36,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"14:30",32,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"14:45",40,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"15:00",36,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"15:15",45,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"15:30",32,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"15:45",30,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"16:00",42,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"16:15",24,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"16:30",35,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"16:45",25,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"17:00",39,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"17:15",35,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"17:30",41,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"17:45",53,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"18:00",63,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"18:15",89,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"18:30",98,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"18:45",91,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"19:00",77,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"19:15",80,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"19:30",64,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"19:45",67,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"20:00",40,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"20:15",55,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"20:30",48,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"20:45",33,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"21:00",31,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"21:15",27,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
2005-03-08,"21:30",19,77,60,44,48,46,43,93,62,36,30.12,30.05,30.01,13,5,0,"",152
